ID,NAME,TYPE,RANK,PHONE,URL
45263581000_file4,КОРОХОВ П. С.,Участковый уполномоченный полиции,Старший лейтенант,(499) 167-24-30,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263581000/file4.html
45263581000_file5,РОГАЧЕВ О. П.,Участковый уполномоченный полиции,Майор,(499) 167-24-30,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263581000/file5.html
45263581000_file6,ВАКАНСИЯ В.,Участковый уполномоченный полиции,Младший сержант,(499) 167-24-30,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263581000/file6.html
45263581000_file7,ВАКАНСИЯ В.,Участковый уполномоченный полиции,Младший сержант,(499) 167-24-30,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263581000/file7.html
45263581000_file8,ЯКУНИН С. Ю.,Старший участковый уполномоченный полиции,Капитан,(499) 167-44-74,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263581000/file8.html
45263581000_file9,КИСЕЛЕВ В. В.,Участковый уполномоченный полиции,Лейтенант,(499) 167-44-74,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263581000/file9.html
45263581000_file10,ГЛАЗУНОВ Д. Е.,Участковый уполномоченный полиции,Лейтенант,(499) 167-44-74,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263581000/file10.html
45263576000_file1,ВАКАНСИЯ В. В.,Участковый уполномоченный полиции,Лейтенант,не указан,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263576000/file1.html
45263576000_file2,ВЕДМИЦКИЙ А. С.,Участковый уполномоченный полиции,Старший лейтенант,не указан,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263576000/file2.html
45263576000_file3,ИВАНОВ С. Н.,Участковый уполномоченный полиции,Капитан,не указан,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263576000/file3.html
45263576000_file4,ВАКАНСИЯ В.,Участковый уполномоченный полиции,Старший лейтенант,не указан,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263576000/file4.html
45263576000_file5,ВАКАНСИЯ В.,Старший участковый уполномоченный полиции,Майор,не указан,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263576000/file5.html
45263576000_file6,ВИССАРОВ Г. А.,Старший участковый уполномоченный полиции,Майор,не указан,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263576000/file6.html
45263576000_file7,МИХНОВ С. А.,Участковый уполномоченный полиции,Капитан,не указан,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263576000/file7.html
45263576000_file8,КАШИРИН А. В.,Участковый уполномоченный полиции,Капитан,не указан,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263576000/file8.html
45263576000_file9,ЗАЙЦЕВ А. Н.,Участковый уполномоченный полиции,Старший лейтенант,не указан,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263576000/file9.html
45263576000_file10,ГОРЯЧЕВ Ю. М.,Участковый уполномоченный полиции,Капитан,не указан,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263576000/file10.html
45263576000_file11,ВАКАНСИЯ В.,Участковый уполномоченный полиции,Капитан,не указан,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263576000/file11.html
45263576000_file12,СИМУНИН В. Ю.,Старший участковый уполномоченный полиции,Майор,не указан,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263576000/file12.html
45263576000_file13,БУЛГАКОВ О. А.,Участковый уполномоченный полиции,Старший лейтенант,не указан,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263576000/file13.html
45263576000_file14,ЛЫСОВ Е. М.,Участковый уполномоченный полиции,Старший лейтенант,не указан,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263576000/file14.html
45263576000_file15,ДОВБЕНКО Ю. Д.,Старший участковый уполномоченный полиции,Майор,не указан,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263576000/file15.html
45263576000_file16,МИРОШНИЧЕНКО А. И.,Участковый уполномоченный полиции,Капитан,не указан,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263576000/file16.html
45263576000_file17,ВИССАРОВ А. А.,Участковый уполномоченный полиции,Старший лейтенант,не указан,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263576000/file17.html
45263576000_file18,ВАКАНСИЯ В.,Участковый уполномоченный полиции,Капитан,не указан,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263576000/file18.html
45263576000_file19,ПРУЦКОВ И. М.,Старший участковый уполномоченный полиции,Подполковник,не указан,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263576000/file19.html
45263576000_file20,ЕВСЮКОВ В. В.,Участковый уполномоченный полиции,Капитан,не указан,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263576000/file20.html
45263576000_file21,КАЗАКОВ И. Н.,Участковый уполномоченный полиции,Лейтенант,не указан,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263576000/file21.html
45263576000_file22,ТУПОТИЛОВ А. Н.,Участковый уполномоченный полиции,Капитан,не указан,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263576000/file22.html
45263579000_file1,АФАНАСЬЕВ И. Н.,Участковый уполномоченный полиции,Лейтенант,(8-495) 702-73-41,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263579000/file1.html
45263579000_file2,ИВАНОВ А. С.,Участковый уполномоченный полиции,Лейтенант,(8-495) 702-73-41,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263579000/file2.html
45263579000_file3,ДЗЮМБАК В. В.,Старший участковый уполномоченный полиции,Майор,(8-495) 702-73-41,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263579000/file3.html
45263579000_file4,МИРОНОВ А. С.,Участковый уполномоченный полиции,Старший лейтенант,(8-495) 702-03-54,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263579000/file4.html
45263579000_file5,САЗОНЕНКОВ А. Ю.,Участковый уполномоченный полиции,Капитан,(8-495) 702-03-54,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263579000/file5.html
45263579000_file6,ЭЙСМОНТ И. В.,Участковый уполномоченный полиции,Капитан,(8-495) 702-73-41,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263579000/file6.html
45263579000_file7,ВАКАНСИЯ В. В.,Старший участковый уполномоченный полиции,Майор,(8-495) 702-03-54,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263579000/file7.html
45263579000_file8,СУДАРЕВ Д. А.,Участковый уполномоченный полиции,Капитан,(8-499) 746-60-61,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263579000/file8.html
45263579000_file9,АНДРИКОВ В. А.,Участковый уполномоченный полиции,Старший лейтенант,(8-499) 746-60-61,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263579000/file9.html
45263579000_file10,ГЛАЗКО В. В.,Участковый уполномоченный полиции,Лейтенант,(8-499) 746-60-61,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263579000/file10.html
45263579000_file11,ЖУРА В. А.,Участковый уполномоченный полиции,Капитан,(8-495) 701-67-66,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263579000/file11.html
45263579000_file12,ПЕТРЕНКО С. В.,Участковый уполномоченный полиции,Лейтенант,(8-495) 701-67-66,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263579000/file12.html
45263579000_file13,КИБАКОВ А. Ф.,Участковый уполномоченный полиции,Капитан,(8-495) 701-67-66,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263579000/file13.html
45263579000_file14,КОРОБКОВ К. В.,Участковый уполномоченный полиции,Старший лейтенант,(8-495) 701-67-66,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263579000/file14.html
45263579000_file15,КУЛЬПИНОВ М. А.,Участковый уполномоченный полиции,Старший лейтенант,(8-499) 746-60-62,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263579000/file15.html
45263579000_file16,НАСЕКА Ю. И.,Участковый уполномоченный полиции,Старший лейтенант,(8-499) 746-60-62,http://112.ru/publish/00/00/uum/45000000000/45263000000/45263579000/file16.html
